 O    9.87731092011498        6.59578263335841       -5.90818249883950     
 H    10.7159392766099        6.58255521938167       -6.45272681769896     
 H    9.26826326568754        5.86458912720486       -6.21676313853569     
 O   -1.72817739161530        5.61573463623875        10.3271740319375     
 H   -1.74090509097292        6.50732902324278        10.7798311369651     
 H  -0.805058808842094        5.42567076672206        9.99171493213077     
 O   -4.71548701228406       -10.8453940271682        8.70922381439200     
 H   -4.41397234142493       -11.6210601235173        8.15475829677050     
 H   -4.10454232247988       -10.7397396287489        9.49432809669770     
 O    3.19690482579536        12.9161566699000        12.6966167169107     
 H    2.93576037953336        12.9345078958067        13.6617425173607     
 H    4.06469600190428        12.4287769050251        12.5955996913261     
 O   -8.00254157153129       -6.64588869102481        2.75390628532022     
 H   -7.89686274841940       -5.71164837057683        2.41327744039524     
 H   -8.97551760712035       -6.85562826916532        2.85456384107659     
 O   -3.36951744918404        8.01971747013809        5.45790190019157     
 H   -4.24641647205067        8.32859538773069        5.08960373875274     
 H   -3.35489738321131        7.01990224167258        5.48889807091331     
 O    5.05081105291704       -7.47433350652819       -2.99844500644596     
 H    4.83580928772739       -8.19212920754454       -2.33621802680244     
 H    4.68520678078865       -6.60148438888854       -2.67398709848691     
 O   0.525192234997487        7.51152411719908       -4.02331564622074     
 H    1.45543167626599        7.64859968938203       -3.68292488632973     
 H  -3.870223648125537E-002   8.30077884351325       -3.77856066256063     
 O   -8.32648866783733       -10.5296951160200        4.19526158078000     
 H   -7.93646520000226       -10.2769769779044        3.30981466695326     
 H   -9.12364132684099       -9.95552346305351        4.38415189597130     
 O    2.97791071231399       -7.63749669306411      -0.538511553184509     
 H    2.30797037896122       -8.32772216499950      -0.265070978948073     
 H    3.09351826198830       -6.97408674490559       0.201304055695575     
 O    7.84347500400593        5.07651335534305       -6.17530729729236     
 H    7.70583383379477        6.03145469985997       -5.91235685178004     
 H    7.00603741547456        4.55845882341584       -5.99889078087612     
 O   0.293346389396356        8.06667211702457        9.52332839644906     
 H  -3.814431955040432E-002   8.35536720183911        10.4215321917460     
 H    1.28986127726965        8.14962645756429        9.49363570993362     
 O   -12.1954285006707       -13.0607363941699        12.4889894083335     
 H   -12.1785958926340       -12.0612841499294        12.5175003674404     
 H   -13.0007273462284       -13.3944161576017        12.9798626962802     
 O    12.3421228394321        12.0250000943311        6.13457152584049     
 H    12.6784320434700        12.4380045933343        6.98093102574725     
 H    13.0811398358919        11.5109012029086        5.69826749333362     
 O  -0.942743353410371       -12.5623447815818       -8.67427100105778     
 H   -1.84513616371744       -12.3462287217167       -8.30146801746660     
 H  -0.651113267986978       -11.8277690931190       -9.28758613310274     
 O  -0.133173068434056        8.68636299187182        3.41837003433451     
 H   1.496249416713669E-003   7.71582029308061        3.21859004371312     
 H  -0.338291053117115        8.80089950284882        4.39079638116638     
 O   -4.25392245361106        9.57772231810698       -6.07293747148866     
