1
300.0 0.0
SI_s1    8.494    1.205    8.983
SI_s1    1.541   18.715    2.273
SI_s1   11.576   11.165    4.437
SI_s1   18.529    8.755   11.147
SI_s1   11.576   18.715    4.437
SI_s1   18.529    1.205   11.147
SI_s1    8.494    8.755    8.983
SI_s1    1.541   11.165    2.273
SI_s1    6.202    0.560   10.939
SI_s1    3.833   19.360    4.229
SI_s1   13.868   10.520    2.481
SI_s1   16.237    9.400    9.191
SI_s1   13.868   19.360    2.481
SI_s1   16.237    0.560    9.191
SI_s1    6.202    9.400   10.939
SI_s1    3.833   10.520    4.229
SI_s1    5.595    1.199    0.419
SI_s1    4.439   18.721    7.129
SI_s1   14.474   11.159   13.001
SI_s1   15.630    8.761    6.291
SI_s1   14.474   18.721   13.001
SI_s1   15.630    1.199    6.291
SI_s1    5.595    8.761    0.419
SI_s1    4.439   11.159    7.129
SI_s1    2.449    1.277    0.438
SI_s1    7.587   18.643    7.148
SI_s1   17.622   11.237   12.983
SI_s1   12.483    8.683    6.273
SI_s1   17.622   18.643   12.983
SI_s1   12.483    1.277    6.273
SI_s1    2.449    8.683    0.438
SI_s1    7.587   11.237    7.148
SI_s1    1.461    0.554   10.975
SI_s1    8.574   19.366    4.265
SI_s1   18.609   10.514    2.445
SI_s1   11.496    9.406    9.155
SI_s1   18.609   19.366    2.445
SI_s1   11.496    0.554    9.155
SI_s1    1.461    9.406   10.975
SI_s1    8.574   10.514    4.265
SI_s1    3.781    1.141    9.060
SI_s1    6.254   18.779    2.350
SI_s1   16.289   11.101    4.360
SI_s1   13.816    8.819   11.070
SI_s1   16.289   18.779    4.360
SI_s1   13.816    1.141   11.070
SI_s1    3.781    8.819    9.060
SI_s1    6.254   11.101    2.350
SI_s1    1.541    3.376    2.338
SI_s1    8.494   16.544    9.048
SI_s1   18.529   13.336   11.082
SI_s1   11.576    6.584    4.372
SI_s1   18.529   16.544   11.082
SI_s1   11.576    3.376    4.372
SI_s1    1.541    6.584    2.338
SI_s1    8.494   13.336    9.048
SI_s1    3.862    2.562    4.230
SI_s1    6.174   17.358   10.940
SI_s1   16.208   12.522    9.190
SI_s1   13.896    7.398    2.480
SI_s1   16.208   17.358    9.190
SI_s1   13.896    2.562    2.480
SI_s1    3.862    7.398    4.230
SI_s1    6.174   12.522   10.940
SI_s1    4.520    3.430    7.201
SI_s1    5.515   16.490    0.491
SI_s1   15.550   13.390    6.219
SI_s1   14.555    6.530   12.929
SI_s1   15.550   16.490    6.219
SI_s1   14.555    3.430   12.929
SI_s1    4.520    6.530    7.201
SI_s1    5.515   13.390    0.491
SI_s1    7.629    3.444    7.071
SI_s1    2.406   16.476    0.361
SI_s1   12.441   13.404    6.349
SI_s1   17.664    6.516   13.059
SI_s1   12.441   16.476    6.349
SI_s1   17.664    3.444   13.059
SI_s1    7.629    6.516    7.071
SI_s1    2.406   13.404    0.361
SI_s1    8.626    2.598    4.260
SI_s1    1.409   17.322   10.969
SI_s1   11.444   12.558    9.161
SI_s1   18.661    7.362    2.451
SI_s1   11.444   17.322    9.161
SI_s1   18.661    2.598    2.451
SI_s1    8.626    7.362    4.260
SI_s1    1.409   12.558   10.969
SI_s1    6.234    3.470    2.453
SI_s1    3.801   16.450    9.163
SI_s1   13.836   13.430   10.967
SI_s1   16.269    6.490    4.257
SI_s1   13.836   16.450   10.967
SI_s1   16.269    3.470    4.257
SI_s1    6.234    6.490    2.453
SI_s1    3.801   13.430    9.163
O_s1    7.482    1.325   10.203
O_s1    2.553   18.595    3.493
O_s1   12.588   11.285    3.217
O_s1   17.517    8.635    9.927
O_s1   12.588   18.595    3.217
O_s1   17.517    1.325    9.927
O_s1    7.482    8.635   10.203
O_s1    2.553   11.285    3.493
O_s1    6.212    1.237   12.399
O_s1    3.823   18.683    5.689
O_s1   13.858   11.197    1.021
O_s1   16.247    8.723    7.731
O_s1   13.858   18.683    1.021
O_s1   16.247    1.237    7.731
O_s1    6.212    8.723   12.399
O_s1    3.823   11.197    5.689
O_s1    4.000    1.205    0.353
O_s1    6.035   18.715    7.063
O_s1   16.070   11.165   13.067
O_s1   14.035    8.755    6.357
O_s1   16.070   18.715   13.067
O_s1   14.035    1.205    6.357
O_s1    4.000    8.755    0.353
O_s1    6.035   11.165    7.063
O_s1    2.007    1.137   12.324
O_s1    8.028   18.783    5.614
O_s1   18.063   11.097    1.096
O_s1   12.042    8.823    7.806
O_s1   18.063   18.783    1.096
O_s1   12.042    1.137    7.806
O_s1    2.007    8.823   12.324
O_s1    8.028   11.097    5.614
O_s1    2.374    1.179    9.801
O_s1    7.661   18.741    3.091
O_s1   17.696   11.139    3.619
O_s1   12.409    8.781   10.329
O_s1   17.696   18.741    3.619
O_s1   12.409    1.179   10.329
O_s1    2.374    8.781    9.801
O_s1    7.661   11.139    3.091
O_s1    4.831    0.876   10.175
O_s1    5.204   19.044    3.465
O_s1   15.239   10.837    3.245
O_s1   14.866    9.083    9.955
O_s1   15.239   19.044    3.245
O_s1   14.866    0.876    9.955
O_s1    4.831    9.083   10.175
O_s1    5.204   10.837    3.465
O_s1    2.509    3.006    3.542
O_s1    7.526   16.914   10.252
O_s1   17.561   12.966    9.878
O_s1   12.544    6.954    3.168
O_s1   17.561   16.914    9.878
O_s1   12.544    3.006    3.168
O_s1    2.509    6.954    3.542
O_s1    7.526   12.966   10.252
O_s1    3.855    3.016    5.796
O_s1    6.180   16.904   12.506
O_s1   16.215   12.976    7.624
O_s1   13.890    6.944    0.914
O_s1   16.215   16.904    7.624
O_s1   13.890    3.016    0.914
O_s1    3.855    6.944    5.796
O_s1    6.180   12.976   12.506
O_s1    6.059    3.070    7.145
O_s1    3.976   16.850    0.435
O_s1   14.011   13.030    6.275
O_s1   16.094    6.890   12.985
O_s1   14.011   16.850    6.275
O_s1   16.094    3.070   12.985
O_s1    6.059    6.890    7.145
O_s1    3.976   13.030    0.435
O_s1    8.211    3.291    5.702
O_s1    1.824   16.629   12.412
O_s1   11.859   13.251    7.718
O_s1   18.246    6.669    1.008
O_s1   11.859   16.629    7.718
O_s1   18.246    3.291    1.008
O_s1    8.211    6.669    5.702
O_s1    1.824   13.251   12.412
O_s1    7.566    2.843    3.178
O_s1    2.469   17.077    9.888
O_s1   12.504   12.803   10.242
O_s1   17.601    7.117    3.532
O_s1   12.504   17.077   10.242
O_s1   17.601    2.843    3.532
O_s1    7.566    7.117    3.178
O_s1    2.469   12.803    9.888
O_s1    4.959    3.307    3.499
O_s1    5.076   16.613   10.209
O_s1   15.111   13.267    9.921
O_s1   14.994    6.653    3.211
O_s1   15.111   16.613    9.921
O_s1   14.994    3.307    3.211
O_s1    4.959    6.653    3.499
O_s1    5.076   13.267   10.209
O_s1    3.789    1.034    4.264
O_s1    6.246   18.886   10.974
O_s1   16.281   10.994    9.156
O_s1   13.824    8.926    2.447
O_s1   16.281   18.886    9.156
O_s1   13.824    1.034    2.447
O_s1    3.789    8.926    4.264
O_s1    6.246   10.994   10.974
O_s1    8.450    1.048    4.371
O_s1    1.586   18.872   11.081
O_s1   11.621   11.008    9.049
O_s1   18.484    8.912    2.339
O_s1   11.621   18.872    9.049
O_s1   18.484    1.048    2.339
O_s1    8.450    8.912    4.371
O_s1    1.586   11.008   11.081
O_s1    8.211    2.506    8.226
O_s1    1.824   17.414    1.516
O_s1   11.859   12.466    5.194
O_s1   18.246    7.454   11.903
O_s1   11.859   17.414    5.194
O_s1   18.246    2.506   11.903
O_s1    8.211    7.454    8.226
O_s1    1.824   12.466    1.516
O_s1    8.349    0.022    7.814
O_s1    1.686   19.898    1.104
O_s1   11.721    9.982    5.606
O_s1   18.384    9.938   12.316
O_s1   11.721   19.898    5.606
O_s1   18.384    0.022   12.316
O_s1    8.349    9.938    7.814
O_s1    1.686    9.982    1.104
O_s1    2.055    2.590    1.086
O_s1    7.980   17.330    7.796
O_s1   18.015   12.550   12.334
O_s1   12.090    7.370    5.624
O_s1   18.015   17.330   12.334
O_s1   12.090    2.590    5.624
O_s1    2.055    7.370    1.086
O_s1    7.980   12.550    7.796
O_s1    3.707    2.580    8.288
